cod_municipio,nombre_municipio,nombre_departamento,cluster,cluster_nombre,total_atenciones,n_registros,pct_no_def,log_total_atenciones,ratio_consultas_proced,pct_CONSULTAS,pct_HOSPITALIZACIONES,pct_PROCEDIMIENTOS DE SALUD,pct_URGENCIAS
15810,TIPACOQUE,Boyacá,4,Perfil quirúrgico con buen registro,140866.0,7677.0,18.43,5.148806182646374,0.4745863765091667,31.84,0.63,67.08,0.45
15814,TOCA,Boyacá,4,Perfil quirúrgico con buen registro,337190.0,13676.0,29.9,5.5278746863286905,0.55747856462369,35.11,0.7,62.97,1.22
15816,TOGUI,Boyacá,2,Perfil quirúrgico medio,222776.0,9629.0,29.59,5.3478684018114215,0.6553861618361534,39.12,0.53,59.68,0.67
15820,TOPAGA,Boyacá,1,Alta carga NO DEFINIDO,147914.0,6512.0,39.02,5.170009281738589,0.3769640852974186,26.87,0.65,71.27,1.21
15822,TOTA,Boyacá,2,Perfil quirúrgico medio,172195.0,8850.0,19.27,5.236020536757963,0.695149318142586,40.27,0.92,57.92,0.89
15832,TUNUNGUA,Boyacá,1,Alta carga NO DEFINIDO,74451.0,3084.0,40.8,4.871870535420166,0.5838370983137131,36.7,0.24,62.85,0.22
15835,TURMEQUE,Boyacá,2,Perfil quirúrgico medio,218234.0,10461.0,29.49,5.338922412897976,0.6773697694278394,39.66,0.64,58.54,1.17
15837,TUTA,Boyacá,4,Perfil quirúrgico con buen registro,488684.0,17285.0,27.9,5.689028120027838,0.5152120467117395,33.53,0.63,65.07,0.76
15839,TUTAZA,Boyacá,2,Perfil quirúrgico medio,58158.0,4175.0,2.9,4.76460946312095,0.7039269720978298,40.87,0.72,58.05,0.36
15180,CHISCAS,Boyacá,4,Perfil quirúrgico con buen registro,142157.0,5398.0,9.18,5.152768249791665,0.3422691578662334,25.28,0.5,73.85,0.37
15223,CUBARA,Boyacá,1,Alta carga NO DEFINIDO,222449.0,7623.0,34.44,5.347230457755638,0.3129577839925422,23.5,0.94,75.08,0.47
15332,GUICAN,Boyacá,4,Perfil quirúrgico con buen registro,171166.0,6136.0,14.85,5.233417501703108,0.420080206244629,29.33,0.45,69.81,0.41
25019,ALBAN,Cundinamarca,1,Alta carga NO DEFINIDO,191643.0,10688.0,33.77,5.282492960731546,0.4073755201607116,28.39,0.84,69.68,1.08
25035,ANAPOIMA,Cundinamarca,1,Alta carga NO DEFINIDO,624886.0,23883.0,35.61,5.795800794805261,0.354820860423295,25.65,0.64,72.28,1.43
25040,ANOLAIMA,Cundinamarca,5,Alta demanda de urgencias,326157.0,19442.0,17.21,5.513426703811289,0.6040268456375839,36.0,1.0,59.59,3.41
25053,ARBELAEZ,Cundinamarca,1,Alta carga NO DEFINIDO,867534.0,19177.0,63.9,5.938286504469286,0.2098099325567136,17.11,0.36,81.54,0.99
25086,BELTRAN,Cundinamarca,1,Alta carga NO DEFINIDO,38537.0,3662.0,54.84,4.585877902998278,0.3431157432803072,25.02,0.95,72.91,1.11
25095,BITUIMA,Cundinamarca,2,Perfil quirúrgico medio,41772.0,4511.0,24.76,4.620885269331914,0.5196355639333962,33.08,1.19,63.65,2.08
25099,BOJACA,Cundinamarca,2,Perfil quirúrgico medio,240823.0,12502.0,9.66,5.381697962220652,0.793178519593614,43.72,0.57,55.11,0.6
25120,CABRERA,Cundinamarca,1,Alta carga NO DEFINIDO,126823.0,6089.0,46.36,5.103198022215048,0.286889527291721,21.97,0.56,76.57,0.9
25123,CACHIPAY,Cundinamarca,1,Alta carga NO DEFINIDO,199302.0,10110.0,34.58,5.299511656877134,0.2976615140705509,22.53,0.8,75.68,1.0
25126,CAJICA,Cundinamarca,3,Grandes centros urbanos,4024932.0,63165.0,19.3,6.604758547492898,0.5684787869011132,35.24,0.9,61.98,1.89
25148,CAPARRAPI,Cundinamarca,1,Alta carga NO DEFINIDO,295019.0,13869.0,63.39,5.4698499865864285,0.3146702557200537,23.38,1.09,74.29,1.24
25151,CAQUEZA,Cundinamarca,1,Alta carga NO DEFINIDO,737633.0,19616.0,33.95,5.867840337814165,0.3952502120441051,27.96,0.89,70.73,0.42
25154,CARMEN DE CARUPA,Cundinamarca,2,Perfil quirúrgico medio,208525.0,12358.0,23.24,5.319158129866988,0.5257097791798108,33.33,1.32,63.39,1.96
25168,CHAGUANI,Cundinamarca,2,Perfil quirúrgico medio,91007.0,8856.0,22.57,4.959074798304103,0.7363344051446945,41.22,1.23,55.97,1.59
25178,CHIPAQUE,Cundinamarca,4,Perfil quirúrgico con buen registro,414036.0,16670.0,19.04,5.617038104216606,0.3956152758132956,27.97,0.95,70.69,0.38
25181,CHOACHI,Cundinamarca,5,Alta demanda de urgencias,350609.0,17007.0,33.66,5.544823060075431,0.4934504546155032,32.02,0.9,64.88,2.2
25183,CHOCONTA,Cundinamarca,5,Alta demanda de urgencias,1062489.0,36366.0,17.21,6.02632444247385,0.6636709298306256,38.4,0.99,57.85,2.76
25200,COGUA,Cundinamarca,2,Perfil quirúrgico medio,516642.0,23768.0,21.02,5.713189708896535,0.7302457132755878,41.31,0.91,56.56,1.21
25214,COTA,Cundinamarca,4,Perfil quirúrgico con buen registro,1015984.0,34594.0,24.44,6.006886868610867,0.5367911263865021,34.36,0.67,64.0,0.97
25224,CUCUNUBA,Cundinamarca,2,Perfil quirúrgico medio,224322.0,12813.0,18.25,5.3508718683670375,0.6234824546815234,37.49,0.79,60.12,1.61
25245,EL COLEGIO,Cundinamarca,5,Alta demanda de urgencias,805183.0,30226.0,28.26,5.90589459696161,0.737874659400545,40.62,0.84,55.04,3.51
25258,EL PEÑON,Cundinamarca,1,Alta carga NO DEFINIDO,704845.0,14489.0,60.15,5.848093623309517,0.370292594148117,26.45,0.2,71.42,1.92
25269,FACATATIVA,Cundinamarca,3,Grandes centros urbanos,7134872.0,78624.0,12.41,6.853386186253424,0.7955669536545156,43.43,0.77,54.58,1.21
25279,FOMEQUE,Cundinamarca,5,Alta demanda de urgencias,464871.0,23864.0,24.75,5.667332454479906,0.6592881175845581,37.23,1.21,56.46,5.09
25281,FOSCA,Cundinamarca,2,Perfil quirúrgico medio,187477.0,12274.0,25.24,5.272947995339585,0.5298295454545454,33.57,1.39,63.35,1.7
25286,FUNZA,Cundinamarca,3,Grandes centros urbanos,5536878.0,73230.0,9.41,6.743264954339003,0.5989583333333333,36.8,0.8,61.43,0.96
25288,FUQUENE,Cundinamarca,5,Alta demanda de urgencias,124531.0,9938.0,23.37,5.095277475552917,0.8430528375733854,43.08,1.3,51.09,4.53
25293,GACHALA,Cundinamarca,1,Alta carga NO DEFINIDO,174374.0,10513.0,51.07,5.2414817300328576,0.3953355272571183,27.63,0.98,69.88,1.51
25295,GACHANCIPA,Cundinamarca,2,Perfil quirúrgico medio,616519.0,31757.0,16.0,5.789946465308077,0.8491141169746619,44.57,0.85,52.48,2.1
25297,GACHETA,Cundinamarca,1,Alta carga NO DEFINIDO,578178.0,21598.0,47.01,5.762061562498292,0.3344307270233195,24.38,0.77,72.89,1.96
25299,GAMA,Cundinamarca,1,Alta carga NO DEFINIDO,110271.0,7028.0,45.43,5.0424613130209766,0.4487542891242727,30.08,0.96,67.02,1.94
25312,GRANADA,Cundinamarca,1,Alta carga NO DEFINIDO,179015.0,9342.0,62.98,5.252889422847454,0.336418072945019,24.72,0.62,73.47,1.19
25317,GUACHETA,Cundinamarca,5,Alta demanda de urgencias,520317.0,23021.0,32.12,5.716268015566574,0.5327220992728423,33.7,0.84,63.25,2.22
25320,GUADUAS,Cundinamarca,2,Perfil quirúrgico medio,629795.0,25322.0,36.2,5.7991992084106725,0.6074797286116168,36.71,1.04,60.42,1.83
25322,GUASCA,Cundinamarca,3,Grandes centros urbanos,808920.0,32362.0,17.77,5.907905573186416,0.7837887740029543,42.45,0.63,54.15,2.77
25324,GUATAQUI,Cundinamarca,2,Perfil quirúrgico medio,74247.0,5217.0,43.55,4.870678910382956,0.7393222732086129,41.89,0.7,56.65,0.76
25326,GUATAVITA,Cundinamarca,5,Alta demanda de urgencias,374475.0,22140.0,14.36,5.57342282944681,0.7266510707216124,40.38,0.78,55.56,3.28
25328,GUAYABAL DE SIQUIMA,Cundinamarca,2,Perfil quirúrgico medio,104095.0,8993.0,11.59,5.01742986952437,0.8740924722965228,45.75,0.99,52.33,0.93
25335,GUAYABETAL,Cundinamarca,4,Perfil quirúrgico con buen registro,162771.0,9044.0,18.0,5.211577031622851,0.4323773475032755,29.7,1.08,68.68,0.54
25339,GUTIERREZ,Cundinamarca,4,Perfil quirúrgico con buen registro,92699.0,5139.0,8.56,4.96707504917336,0.328744939271255,24.36,1.03,74.09,0.52
25368,JERUSALEN,Cundinamarca,2,Perfil quirúrgico medio,55622.0,4722.0,42.06,4.7452466007336005,0.6795090351176271,39.86,0.93,58.65,0.56
25372,JUNIN,Cundinamarca,1,Alta carga NO DEFINIDO,355638.0,14284.0,66.22,5.551008159240235,0.2426423338902454,18.88,0.67,77.8,2.65
25377,LA CALERA,Cundinamarca,5,Alta demanda de urgencias,1022346.0,37626.0,16.88,6.009597902119712,0.6854468385729425,38.81,0.58,56.61,4.0
25386,LA MESA,Cundinamarca,1,Alta carga NO DEFINIDO,2112749.0,40212.0,32.2,6.324847904818564,0.3889676687464548,27.43,0.61,70.51,1.45
25394,LA PALMA,Cundinamarca,5,Alta demanda de urgencias,260155.0,17249.0,17.69,5.415232177153225,0.7062646687127639,39.12,1.38,55.38,4.12
25398,LA PEÑA,Cundinamarca,2,Perfil quirúrgico medio,88836.0,6871.0,40.82,4.9485889954298266,0.6084407971864009,36.33,1.26,59.7,2.71
25402,LA VEGA,Cundinamarca,4,Perfil quirúrgico con buen registro,608057.0,26157.0,14.06,5.783944292472012,0.5160431992487087,32.97,0.97,63.88,2.18
25407,LENGUAZAQUE,Cundinamarca,5,Alta demanda de urgencias,285753.0,18094.0,23.74,5.455990798565505,0.5998316498316499,35.63,1.3,59.39,3.68
25426,MACHETA,Cundinamarca,4,Perfil quirúrgico con buen registro,211413.0,13580.0,11.4,5.325131689001101,0.4683240976486445,31.27,0.92,66.76,1.06
25430,MADRID,Cundinamarca,3,Grandes centros urbanos,5058896.0,64215.0,9.07,6.704055751341681,0.7148335366916507,41.01,0.75,57.36,0.88
25436,MANTA,Cundinamarca,2,Perfil quirúrgico medio,108765.0,10198.0,8.78,5.036489164182994,0.7915591596019168,42.95,1.58,54.25,1.22
25438,MEDINA,Cundinamarca,5,Alta demanda de urgencias,229696.0,14686.0,22.36,5.361153432317127,0.7581465436051987,40.25,1.02,53.08,5.64
25483,NARIÑO,Cundinamarca,1,Alta carga NO DEFINIDO,68632.0,4734.0,51.56,4.836526654818224,0.5389761941807997,34.64,0.61,64.26,0.49
25486,NEMOCON,Cundinamarca,5,Alta demanda de urgencias,517888.0,23315.0,24.92,5.714235848082654,0.6358461273072279,36.86,1.02,57.96,4.16
25488,NILO,Cundinamarca,2,Perfil quirúrgico medio,132599.0,10833.0,25.27,5.122540248834067,0.8429111531190927,44.59,1.19,52.89,1.32
25489,NIMAIMA,Cundinamarca,2,Perfil quirúrgico medio,81005.0,8486.0,21.81,4.908511826352619,0.979375,47.01,1.28,47.99,3.71
25491,NOCAIMA,Cundinamarca,5,Alta demanda de urgencias,86234.0,8361.0,23.94,4.935678531498258,0.5290189219271745,33.27,1.15,62.88,2.69
25506,VENECIA,Cundinamarca,1,Alta carga NO DEFINIDO,237071.0,7602.0,65.54,5.374878431623633,0.1778411792677127,14.96,0.41,84.11,0.52
25513,PACHO,Cundinamarca,1,Alta carga NO DEFINIDO,946429.0,26236.0,30.95,5.976088039256196,0.4272252826906349,29.47,0.81,68.97,0.75
25518,PAIME,Cundinamarca,4,Perfil quirúrgico con buen registro,122311.0,6510.0,16.98,5.087465516925695,0.4422456757549106,30.17,0.99,68.21,0.63
25524,PANDI,Cundinamarca,2,Perfil quirúrgico medio,125153.0,8350.0,33.35,5.097441264394343,0.6262289618396933,37.58,0.8,60.0,1.63
25530,PARATEBUENO,Cundinamarca,5,Alta demanda de urgencias,173088.0,13836.0,26.06,5.238266959761971,0.7002424920723745,37.54,0.97,53.6,7.9
25535,PASCA,Cundinamarca,2,Perfil quirúrgico medio,297731.0,15661.0,31.66,5.473824056104631,0.7095543610195943,40.92,0.9,57.66,0.53
25572,PUERTO SALGAR,Cundinamarca,5,Alta demanda de urgencias,362511.0,21828.0,25.39,5.559321189298241,0.7137924768308196,39.28,1.32,55.02,4.38
25580,PULI,Cundinamarca,2,Perfil quirúrgico medio,44048.0,5561.0,21.42,4.643926194049255,0.6458297357969263,37.4,1.61,57.9,3.09
25592,QUEBRADANEGRA,Cundinamarca,2,Perfil quirúrgico medio,138549.0,10701.0,34.77,5.141603395538321,0.8143803216650899,43.04,0.97,52.84,3.15
25594,QUETAME,Cundinamarca,4,Perfil quirúrgico con buen registro,183721.0,9218.0,15.82,5.264158800632779,0.4377463144066559,29.99,1.1,68.5,0.41
25596,QUIPILE,Cundinamarca,2,Perfil quirúrgico medio,162143.0,12631.0,10.55,5.209898204153026,0.732341340982431,40.85,1.15,55.77,2.24
25599,APULO,Cundinamarca,2,Perfil quirúrgico medio,297526.0,19866.0,14.54,5.473524923554119,0.8199255121042831,44.03,1.14,53.69,1.15
25612,RICAURTE,Cundinamarca,2,Perfil quirúrgico medio,292033.0,18121.0,22.86,5.465431929900896,0.8860393366756654,45.95,1.02,51.85,1.18
25645,SAN ANTONIO DE TEQUENDAMA,Cundinamarca,5,Alta demanda de urgencias,152603.0,12419.0,16.83,5.18356307143432,0.9449371004330792,45.82,1.12,48.48,4.58
25649,SAN BERNARDO,Cundinamarca,1,Alta carga NO DEFINIDO,250419.0,10761.0,37.64,5.3986672769429935,0.3661285833565265,26.31,0.63,71.85,1.22
25653,SAN CAYETANO,Cundinamarca,2,Perfil quirúrgico medio,93806.0,6871.0,35.02,4.972230617521441,0.6888352860096485,39.98,1.16,58.03,0.83
25658,SAN FRANCISCO,Cundinamarca,5,Alta demanda de urgencias,272926.0,19322.0,23.42,5.4360449102344575,0.575531208499336,34.67,0.98,60.23,4.13
25718,SASAIMA,Cundinamarca,5,Alta demanda de urgencias,374164.0,19791.0,33.42,5.573061999750143,0.667941585535466,38.42,0.82,57.51,3.25
25736,SESQUILE,Cundinamarca,5,Alta demanda de urgencias,431062.0,23310.0,24.52,5.634539739583869,0.6376663254861823,37.38,0.93,58.61,3.08
25743,SILVANIA,Cundinamarca,3,Grandes centros urbanos,1079400.0,22254.0,38.24,6.033182413729195,0.8531573986804901,45.26,0.45,53.04,1.25
25745,SIMIJACA,Cundinamarca,5,Alta demanda de urgencias,205331.0,12693.0,29.09,5.312454522252155,0.5388076490438696,33.53,1.05,62.22,3.2
25758,SOPO,Cundinamarca,3,Grandes centros urbanos,1498228.0,45476.0,12.22,6.17557790922936,0.75636826783115,41.57,0.83,54.95,2.65
25769,SUBACHOQUE,Cundinamarca,2,Perfil quirúrgico medio,535412.0,21500.0,15.8,5.728688100648785,0.7340126493323964,41.78,0.62,56.91,0.69
25772,SUESCA,Cundinamarca,2,Perfil quirúrgico medio,235088.0,13326.0,6.22,5.371230461252582,1.5984079055723304,58.23,1.32,36.42,4.02
25777,SUPATA,Cundinamarca,4,Perfil quirúrgico con buen registro,114045.0,6057.0,12.94,5.057076249542435,0.4009105135865698,28.18,0.82,70.28,0.72
25779,SUSA,Cundinamarca,5,Alta demanda de urgencias,102266.0,8384.0,27.05,5.00973126942366,0.5796548290740127,34.93,1.41,60.25,3.41
25781,SUTATAUSA,Cundinamarca,2,Perfil quirúrgico medio,173934.0,12948.0,18.43,5.24038448464266,0.7345069157535478,40.89,0.9,55.66,2.54
25785,TABIO,Cundinamarca,5,Alta demanda de urgencias,621602.0,25776.0,19.87,5.793512403134502,0.6469362957819823,37.27,1.13,57.6,4.01
25793,TAUSA,Cundinamarca,2,Perfil quirúrgico medio,266934.0,14803.0,23.51,5.426403894401799,0.5391331957453565,33.96,0.95,62.98,2.12
25797,TENA,Cundinamarca,2,Perfil quirúrgico medio,254094.0,15704.0,14.14,5.4049944100418825,0.549928560088903,34.64,1.14,62.98,1.24
25799,TENJO,Cundinamarca,5,Alta demanda de urgencias,970273.0,33884.0,19.07,5.986893946340878,0.5697039854473294,34.45,0.79,60.46,4.31
25805,TIBACUY,Cundinamarca,2,Perfil quirúrgico medio,138113.0,9783.0,21.33,5.1402345588287925,0.9311089303238468,47.44,0.86,50.94,0.76
25807,TIBIRITA,Cundinamarca,2,Perfil quirúrgico medio,79905.0,7404.0,21.85,4.902573955840511,0.5947925142392189,36.55,1.06,61.44,0.95
25815,TOCAIMA,Cundinamarca,2,Perfil quirúrgico medio,501318.0,21100.0,24.72,5.700113298389896,0.8845265588914549,45.96,1.2,51.95,0.89
25817,TOCANCIPA,Cundinamarca,3,Grandes centros urbanos,2077164.0,48587.0,14.36,6.317470787090344,0.7692448345218504,42.07,0.84,54.68,2.42
25823,TOPAIPI,Cundinamarca,4,Perfil quirúrgico con buen registro,148887.0,8131.0,26.38,5.17285677918442,0.3921540858235378,27.69,1.11,70.6,0.6
25839,UBALA,Cundinamarca,1,Alta carga NO DEFINIDO,248890.0,14083.0,45.91,5.396007447705162,0.3993337195828504,27.57,1.15,69.03,2.25
25841,UBAQUE,Cundinamarca,5,Alta demanda de urgencias,238905.0,17750.0,32.11,5.3782252391165,0.5783272485894457,34.85,1.23,60.25,3.67
25843,UBATE,Cundinamarca,3,Grandes centros urbanos,2624213.0,55900.0,12.89,6.418999082597819,0.6779455144889814,39.07,0.87,57.62,2.45
25845,UNE,Cundinamarca,2,Perfil quirúrgico medio,269179.0,17123.0,18.83,5.430041175388989,0.7585339561624147,42.22,1.22,55.65,0.92
25851,UTICA,Cundinamarca,2,Perfil quirúrgico medio,109700.0,11717.0,30.22,5.040206627574711,0.818336483931947,43.29,1.29,52.89,2.54
25862,VERGARA,Cundinamarca,5,Alta demanda de urgencias,279473.0,17394.0,39.45,5.446339856882844,0.5563749590298264,33.95,1.08,61.01,3.97
25867,VIANI,Cundinamarca,5,Alta demanda de urgencias,121421.0,9908.0,32.44,5.084293805317473,0.5556990636099451,34.42,0.96,61.93,2.69
25871,VILLAGOMEZ,Cundinamarca,4,Perfil quirúrgico con buen registro,86241.0,5378.0,19.87,4.935713783695678,0.4180068925904652,29.11,0.84,69.63,0.42
25873,VILLAPINZON,Cundinamarca,1,Alta carga NO DEFINIDO,613733.0,25788.0,29.68,5.787979475626432,0.4516465504395768,30.31,0.93,67.1,1.67
25875,VILLETA,Cundinamarca,3,Grandes centros urbanos,1144913.0,37692.0,29.62,6.058772486627483,0.7728944464876794,42.03,0.77,54.37,2.83
25878,VIOTA,Cundinamarca,5,Alta demanda de urgencias,525422.0,21981.0,24.64,5.720508253220837,0.6580218207834019,36.79,0.71,55.9,6.61
25885,YACOPI,Cundinamarca,5,Alta demanda de urgencias,266196.0,18228.0,17.48,5.425201525252183,0.6257953568357696,36.39,1.64,58.14,3.82
25898,ZIPACON,Cundinamarca,1,Alta carga NO DEFINIDO,122307.0,8099.0,46.8,5.087451313736005,0.3986928104575162,28.06,0.69,70.37,0.87
25899,ZIPAQUIRA,Cundinamarca,3,Grandes centros urbanos,5594854.0,69219.0,12.8,6.747788757920372,0.8046701260192736,43.42,0.76,53.95,1.87
25001,AGUA DE DIOS,Cundinamarca,3,Grandes centros urbanos,1553914.0,44468.0,22.91,6.191426979484872,0.5577657542966263,35.05,0.83,62.83,1.3
54001,CUCUTA,Norte de Santander,3,Grandes centros urbanos,35447860.0,122150.0,14.8,7.549590021797096,0.6330887258172114,37.96,0.54,59.95,1.55
54003,ABREGO,Norte de Santander,4,Perfil quirúrgico con buen registro,1197475.0,28557.0,6.35,6.078266455301312,0.463547815820543,31.41,0.55,67.75,0.29
54051,ARBOLEDAS,Norte de Santander,4,Perfil quirúrgico con buen registro,168289.0,5720.0,11.58,5.226055729787905,0.3741195967407816,27.09,0.3,72.4,0.21
54099,BOCHALEMA,Norte de Santander,4,Perfil quirúrgico con buen registro,150430.0,8498.0,9.08,5.1773344555057,0.5012943505405817,32.92,0.43,65.66,0.99
54109,BUCARASICA,Norte de Santander,4,Perfil quirúrgico con buen registro,79265.0,5286.0,26.59,4.899081463959821,0.4586277974087161,31.15,0.44,67.91,0.5
54125,CACOTA,Norte de Santander,4,Perfil quirúrgico con buen registro,102604.0,7011.0,7.35,5.011164292004505,0.4953934450989276,32.8,0.54,66.2,0.46
54128,CACHIRA,Norte de Santander,1,Alta carga NO DEFINIDO,428162.0,12866.0,60.96,5.631608120402063,0.4093426096833735,28.83,0.52,70.42,0.23
54172,CHINACOTA,Norte de Santander,4,Perfil quirúrgico con buen registro,645371.0,21489.0,13.38,5.809809446312786,0.511328842620943,33.4,0.37,65.31,0.91
54223,CUCUTILLA,Norte de Santander,4,Perfil quirúrgico con buen registro,127638.0,5873.0,27.24,5.105979990477843,0.3767028078954684,27.1,0.43,71.93,0.54
54239,DURANIA,Norte de Santander,1,Alta carga NO DEFINIDO,97716.0,5360.0,37.38,4.989965680840462,0.3796671794154663,27.15,0.49,71.5,0.85
54261,EL ZULIA,Norte de Santander,2,Perfil quirúrgico medio,443113.0,16419.0,12.62,5.646514491501812,0.7638091822094693,42.59,0.6,55.75,1.06
54313,GRAMALOTE,Norte de Santander,4,Perfil quirúrgico con buen registro,158320.0,5970.0,19.27,5.19953578119834,0.3169956285600741,23.93,0.29,75.48,0.29
54344,HACARI,Norte de Santander,4,Perfil quirúrgico con buen registro,165978.0,8249.0,2.74,5.220050527125682,0.4324520627542126,29.77,0.88,68.83,0.52
54347,HERRAN,Norte de Santander,4,Perfil quirúrgico con buen registro,78861.0,5122.0,11.68,4.896862279860313,0.5173680183626626,33.81,0.38,65.34,0.48
54377,LABATECA,Norte de Santander,4,Perfil quirúrgico con buen registro,185569.0,10548.0,9.16,5.268505427414041,0.5431088735053494,34.52,0.63,63.55,1.29
54385,LA ESPERANZA,Norte de Santander,4,Perfil quirúrgico con buen registro,309892.0,13814.0,16.78,5.491210364878519,0.420870567886999,29.2,0.59,69.37,0.84
54398,LA PLAYA,Norte de Santander,4,Perfil quirúrgico con buen registro,314934.0,13959.0,2.63,5.498219549221152,0.4570075477282817,30.88,0.59,67.56,0.96
54405,LOS PATIOS,Norte de Santander,3,Grandes centros urbanos,2927056.0,49770.0,18.48,6.466431031370703,0.5706097755134534,35.84,0.56,62.8,0.8
54418,LOURDES,Norte de Santander,4,Perfil quirúrgico con buen registro,124738.0,5217.0,15.52,5.095998776464135,0.330829085055004,24.66,0.27,74.53,0.53
54480,MUTISCUA,Norte de Santander,4,Perfil quirúrgico con buen registro,114030.0,7145.0,25.38,5.057019124322766,0.4168457241082939,29.1,0.57,69.8,0.54
54498,OCAÑA,Norte de Santander,3,Grandes centros urbanos,5334040.0,65968.0,12.11,6.72705626814316,0.5559402045633359,35.33,0.57,63.54,0.56
54518,PAMPLONA,Norte de Santander,3,Grandes centros urbanos,2949224.0,55854.0,9.93,6.469707759418351,0.7669145655722838,42.28,0.52,55.12,2.09
54520,PAMPLONITA,Norte de Santander,4,Perfil quirúrgico con buen registro,129063.0,8988.0,6.35,5.1108017558300185,0.573731248005107,35.95,0.71,62.65,0.69
54553,PUERTO SANTANDER,Norte de Santander,4,Perfil quirúrgico con buen registro,179311.0,11169.0,19.09,5.253606932578166,0.5132962275819418,33.2,0.85,64.67,1.28
54599,RAGONVALIA,Norte de Santander,4,Perfil quirúrgico con buen registro,171945.0,8415.0,4.92,5.2353895514637525,0.4967439042859305,32.8,0.35,66.02,0.83
54660,SALAZAR,Norte de Santander,4,Perfil quirúrgico con buen registro,166472.0,7782.0,9.85,5.221341197193143,0.3505253104106972,25.69,0.44,73.28,0.58
54670,SAN CALIXTO,Norte de Santander,4,Perfil quirúrgico con buen registro,185481.0,7291.0,19.68,5.268299428680049,0.4174410293066475,29.2,0.56,69.94,0.3
54673,SAN CAYETANO,Norte de Santander,4,Perfil quirúrgico con buen registro,128459.0,9782.0,12.36,5.1087645368889465,0.5406210790464241,34.47,0.64,63.75,1.13
54680,SANTIAGO,Norte de Santander,4,Perfil quirúrgico con buen registro,105352.0,6660.0,11.12,5.022642784659061,0.5143251110770645,33.57,0.38,65.26,0.79
54720,SARDINATA,Norte de Santander,4,Perfil quirúrgico con buen registro,656317.0,21807.0,20.8,5.81711365354928,0.4840257987100645,32.27,0.49,66.66,0.58
54743,SILOS,Norte de Santander,4,Perfil quirúrgico con buen registro,110964.0,7549.0,5.07,5.045182103676409,0.5867052023121387,36.54,0.73,62.27,0.46
54871,VILLA CARO,Norte de Santander,4,Perfil quirúrgico con buen registro,165454.0,7768.0,16.73,5.21867727108444,0.4345753899480069,30.09,0.27,69.23,0.41
54874,VILLA DEL ROSARIO,Norte de Santander,3,Grandes centros urbanos,3190539.0,53799.0,14.94,6.503864057650238,0.6231073074391047,37.86,0.6,60.75,0.8
54174,CHITAGA,Norte de Santander,4,Perfil quirúrgico con buen registro,206155.0,12986.0,3.05,5.314193872467847,0.5595771941063421,34.94,0.91,62.43,1.72
54206,CONVENCION,Norte de Santander,4,Perfil quirúrgico con buen registro,273523.0,11807.0,17.87,5.436993851156119,0.520670047641002,33.88,0.72,65.06,0.35
54245,EL CARMEN,Norte de Santander,4,Perfil quirúrgico con buen registro,353024.0,12517.0,23.89,5.547804231487699,0.3440086850318903,25.35,0.66,73.68,0.32
54800,TEORAMA,Norte de Santander,4,Perfil quirúrgico con buen registro,269026.0,10253.0,20.78,5.429794254392264,0.4527582159624412,30.86,0.65,68.15,0.34
54810,TIBU,Norte de Santander,3,Grandes centros urbanos,1701987.0,38678.0,14.7,6.230956238563008,0.5867994218724908,36.54,0.5,62.26,0.69
54820,TOLEDO,Norte de Santander,4,Perfil quirúrgico con buen registro,641748.0,21054.0,13.14,5.807364523872009,0.4996203492786635,32.9,0.47,65.84,0.8
54250,EL TARRA,Norte de Santander,4,Perfil quirúrgico con buen registro,217418.0,9789.0,13.77,5.337295496406526,0.3649493125954728,26.28,0.89,72.0,0.83
11001,BOGOTA,"Bogotá, D.C.",3,Grandes centros urbanos,487962479.0,272316.0,26.11,8.688386428990963,0.628143213988343,37.72,0.8,60.04,1.44
50001,VILLAVICENCIO,Meta,3,Grandes centros urbanos,28273938.0,131040.0,21.79,7.451386301328646,0.7924423963133641,42.99,0.65,54.24,2.11
50006,ACACIAS,Meta,3,Grandes centros urbanos,4264145.0,57908.0,25.34,6.629831964224235,0.5845127704571336,35.93,0.49,61.46,2.13
50110,BARRANCA DE UPIA,Meta,1,Alta carga NO DEFINIDO,159346.0,9521.0,44.84,5.202341166022922,0.4859431680773881,32.15,0.74,66.15,0.96
50124,CABUYARO,Meta,2,Perfil quirúrgico medio,64741.0,6355.0,17.85,4.81117940330146,1.1864139020537126,52.57,1.21,44.3,1.92
50150,CASTILLA LA NUEVA,Meta,5,Alta demanda de urgencias,254321.0,12783.0,37.58,5.40538222257276,0.5008544352959453,32.24,1.22,64.36,2.17
50223,SAN LUIS DE CUBARRAL,Meta,4,Perfil quirúrgico con buen registro,152812.0,7922.0,27.87,5.18415745979695,0.5386188453673116,34.24,0.75,63.56,1.46
50226,CUMARAL,Meta,3,Grandes centros urbanos,1088689.0,27045.0,22.95,6.036903834876281,0.672847907451514,39.55,0.46,58.77,1.21
50245,EL CALVARIO,Meta,4,Perfil quirúrgico con buen registro,35799.0,2308.0,11.8,4.553870895343662,0.4673668417104275,31.15,0.92,66.64,1.3
50251,EL CASTILLO,Meta,1,Alta carga NO DEFINIDO,175141.0,7120.0,49.33,5.243387825063573,0.3169267707082833,23.76,0.8,74.96,0.48
50270,EL DORADO,Meta,2,Perfil quirúrgico medio,104198.0,6191.0,32.85,5.017859383096906,0.6220252749056294,37.9,0.64,60.92,0.54
